Application Number,Facility Name,County,Facility Type,Keph Level,latitude,longitude,geocoded_address,geocoding_status,matched_county
CN-52766,EASTEND DOCTORS PLAZA MEDICAL CENTRE LIMITED,NAIROBI,PRIVATE,LEVEL 4,-1.2857857,36.8200253,Nairobi,Success,
CN-52804,AFYALINE SALGAA MEDICAL CENTRE,NAKURU,PRIVATE,LEVEL 3A,-0.2074025,35.8481313,"Salgaa, Nakuru",Success,
CN-52807,KENSYLUS MEDICAL CENTER,HOMA BAY,PRIVATE,LEVEL 3A,-0.545235884388,34.356395993113,Homa Bay,Success,
CN-52873,PRINCETON HEALTHCARE LIMITED,UASIN GISHU,PRIVATE,LEVEL 2,0.521314476021,35.31977624114,Uasin Gishu,Success,
CN-52890,KHAYEGA MEDICAL CLINIC,KAKAMEGA,PRIVATE,LEVEL 3A,0.31961,34.572748,Anointed Medical Clinic,Success,
CN-52919,COMPLETE CARE DENTAL SERVICES LTD,KIAMBU,PRIVATE,LEVEL 3A,-1.1672396,36.8255013,Kiambu,Success,
CN-52974,R4C KENYA MEDICAL SERVICES,KWALE,PRIVATE,LEVEL 2,-4.148612987152,39.155718067611,Kwale,Success,
CN-53058,COSGUROW HEALTHCARE LIMITED,GARISSA,PRIVATE,LEVEL 3A,-0.4459246,39.652735,Garissa,Success,
CN-53061,EQUITY AFIA BURUBURU,NAIROBI,PRIVATE,LEVEL 3A,-1.282453450926,36.870839676877,"Buru Buru Road, Embakasi West",Success,
CN-53067,JOSIRI NURSING HOME,KISII,PRIVATE,LEVEL 3A,-0.6782878,34.7145805,Itiero Nursing Home,Success,
CN-53090,BETHANY HILLCREST HOSPITAL- OLCHORRO,NAROK,PRIVATE,LEVEL 3A,-1.55316,35.2354,"Olchorro, Narok",Success,
CN-53106,BOSKEM MEDICAL CLINIC,KIAMBU,PRIVATE,LEVEL 2,-1.2642611,36.6938716,Gighecheni Medical Clinic,Success,
CN-53236,FRAJOY HEALTH SERVICES ENTERPRISES,KIRINYAGA,PRIVATE,LEVEL 3B,-0.525012949373,37.320744609382,Kirinyaga,Success,
CN-53260,BEACON CHILDREN\\'S CENTRE,KIAMBU,PRIVATE,LEVEL 2,-1.1956516,36.9495034,Maximum Miracle Centre Children's Home,Success,
CN-53270,MAKUTANO FAMILY HEALTHCARE SERVICES,EMBU,PRIVATE,LEVEL 2,-0.5379964,37.4543311,Embu,Success,
CN-53283,BALANCE LIFE HOSPITAL LIMITED,WAJIR,PRIVATE,LEVEL 3B,1.75504011033,40.017147679353,Wajir,Success,
CN-53312,TRIO EYE AND LASER CENTRE LIMITED,WEST POKOT,PRIVATE,LEVEL 3A,1.730227858033,35.246700118527,West Pokot,Success,
CN-53320,RAPOGI COMMUNITY &amp; MATERNITY HEALTH CENTRE,MIGORI,PRIVATE,LEVEL 4,-0.989136495207,34.364493855317,Migori,Success,
CN-53381,BOORES MEDICAL CENTRE,KIAMBU,PRIVATE,LEVEL 2,-1.0363673,37.0724379,Prime Medical Centre,Success,
CN-53399,CHIROMO MENTAL HEALTH HOSPITAL LIMITED-NYALI,MOMBASA,PRIVATE,LEVEL 3B,-4.030870954311,39.702675994868,"Nyali, Mombasa",Success,
CN-53412,SILOAM HOSPITAL LTD BOMET,BOMET,PRIVATE,LEVEL 3B,-0.7807121,35.3423655,Bomet,Success,
CN-53419,ORIRA MEDICAL CLINIC,KAJIADO,PRIVATE,LEVEL 2,-1.397423,36.754701,Elite Medical Clinic,Success,
CN-53441,LEWA WILDLIFE CONSERVANCY MEDICAL CLINIC,MERU,PRIVATE,LEVEL 2,0.1686495,37.4936712,Lewa Wildlife Conservancy KWS and Lewa Safari Camp,Success,
CN-53494,RUBYS COMMUNITY HEALTH SERVICES,KAKAMEGA,PRIVATE,LEVEL 3A,0.28422,34.75229,Kakamega,Success,
CN-53567,MAA GROUP OF HOSPITALS LTD,KAJIADO,PRIVATE,LEVEL 2,-1.8419404,36.7892723,Kajiado,Success,
CN-53572,NAKURU NYALUK MEDICAL CLINIC LIMITED,NAKURU,PRIVATE,LEVEL 2,-0.2806559,36.0794189,Nakuru,Success,
CN-53707,TUNGANI MEDICAL CENTRE,KIAMBU,PRIVATE,LEVEL 3A,-1.0363673,37.0724379,Prime Medical Centre,Success,
CN-53733,EASTMARK MEDICAL CENTRE LTD,NAIROBI,PRIVATE,LEVEL 3B,-1.2697736,36.845211,Park Medical Center Ltd,Success,
CN-53738,SHINYALU HEALTHCARE LTD,KAKAMEGA,PRIVATE,LEVEL 3B,0.272534567951,34.858419112642,"Shinyalu, Kakamega",Success,
CN-53767,NAKAJA MEDICAL DIAGNOSTIC CENTRE LIMITED,BARINGO,PRIVATE,LEVEL 3A,0.671904478344,35.940931127722,Baringo,Success,
CN-53795,NABUALA HOSPITAL,BUNGOMA,PRIVATE,LEVEL 4,0.5584211,34.5841176,Hospital,Success,
CN-53796,SUNBEAM MEDICAL CENTRE,NAIROBI,PRIVATE,LEVEL 3B,-1.31244,36.79729,Medical Centre,Success,
CN-53797,JULUN NURSING HOME LIMITED,MANDERA,PRIVATE,LEVEL 3A,3.370055804436,40.694029088396,Mandera,Success,
CN-53849,PARAMOUNT NURSING HOME,WAJIR,PRIVATE,LEVEL 3A,1.75504011033,40.017147679353,Wajir,Success,
CN-53880,ST. JOHN \\'S DIVINE NURSING HOME NYERI,NYERI,PRIVATE,LEVEL 4,-0.4211516,36.9494066,Nyeri,Success,
CN-53882,ST. ANDREWS MEDICAL CLINIC,UASIN GISHU,PRIVATE,LEVEL 3A,0.521314476021,35.31977624114,Uasin Gishu,Success,
CN-53893,LIPTON CENTRAL HOSPITAL-KOIWA,KERICHO,PRIVATE,LEVEL 2,-0.296882276918,35.307304593825,Kericho,Success,
CN-53902,GEMIFA MEDICAL AND NURSING HOME,SIAYA,PRIVATE,LEVEL 2,-0.06564696176,34.248353736491,Siaya,Success,
CN-53930,WANKAM MEDICAL CENTRE,KIAMBU,PRIVATE,LEVEL 2,-1.0363673,37.0724379,Prime Medical Centre,Success,
CN-53941,FOOTHILLS MEDICAL CENTRE LIMITED,TANA RIVER,PRIVATE,LEVEL 3B,-1.525833141625,39.418023580214,Tana River,Success,
CN-53946,THE NAIROBI SOUTH HOSPITAL LTD,NAIROBI,PRIVATE,LEVEL 6A,-1.3124874,36.8364603,Nairobi South Nursery Home,Success,
CN-53958,ROYO HOSPITAL LTD,KAKAMEGA,PRIVATE,LEVEL 3B,0.273581618824,34.760964720922,"Hospital Road, Kakamega",Success,
CN-53980,PENDA MEDICAL CENTRE GITHURAI 45,KIAMBU,PRIVATE,LEVEL 3A,-1.1962815,36.9244421,"Penda Medical Centre, Kahawa Wendani",Success,
CN-54072,FIGO CARE PLUS(K) LIMITED,TRANS-NZOIA,PRIVATE,LEVEL 3B,1.050719398347,34.957014580558,Trans Nzoia,Success,
CN-54094,MWATATE COMMUNITY HEALTH CARE,NAIROBI,PRIVATE,LEVEL 3A,-1.25892,36.86412,Total Community Development Health Care,Success,
CN-54130,FACILE -GLOBAL MEDICAL CLINIC,BOMET,PRIVATE,LEVEL 2,-0.72064302304,35.297853151752,Bomet,Success,
CN-54161,FRIENDS CHWELE MISSION DISPENSARY,BUNGOMA,PRIVATE,LEVEL 2,0.748950071987,34.640152743934,Bungoma,Success,
CN-54184,COLNEV MEDCARE LIMITED,KERICHO,PRIVATE,LEVEL 2,-0.296882276918,35.307304593825,Kericho,Success,
CN-54250,NEEMA HOSPITAL LTD ANNEX,KITUI,PRIVATE,LEVEL 4,-1.493161090519,38.407478986946,Kitui,Success,
CN-54252,FLEX-DENT DENTAL CENTRE,NAIROBI,PRIVATE,LEVEL 2,-1.2739929,36.8317833,Taiba Dental Centre,Success,
CN-54271,SPRINGS HERITAGE NURSING HOME,KIAMBU,PRIVATE,LEVEL 3B,-1.1672396,36.8255013,Kiambu,Success,
CN-54301,TOPCARE NURSING HOME,KAJIADO,PRIVATE,LEVEL 4,-1.8419404,36.7892723,Kajiado,Success,
CN-54310,STIRLING HEALTHCARE CONSULTANTS,BUSIA,PRIVATE,LEVEL 2,0.38569164205,34.193072581938,Busia,Success,
CN-54340,KARURUMO MEDICAL CENTRE LTD,EMBU,PRIVATE,LEVEL 3B,-0.4694043,37.6533585,"Karurumo, Embu",Success,
CN-54365,RANDBURG COMMUNITY HOSPITAL,KISUMU,PRIVATE,LEVEL 4,-0.173053648767,34.839859182104,Kisumu,Success,
CN-54366,HAWI MEDICAL CENTRE NYATOTO,HOMA BAY,PRIVATE,LEVEL 3B,-0.545235884388,34.356395993113,Homa Bay,Success,
CN-54388,OAKWOOD HOSPITAL LIMITED,KIAMBU,PRIVATE,LEVEL 4,-1.1672396,36.8255013,Kiambu,Success,
CN-54409,HALISI FAMILY HOSPITAL,KAJIADO,PRIVATE,LEVEL 4,-1.8629493,36.764353,Hospital,Success,
CN-54416,MBITINI REHEMA COMMUNITY HOSPITAL,KITUI,PRIVATE,LEVEL 3A,-1.5929064,38.1170384,"Mbitini, Kitui",Success,
CN-54456,YUNASI MEDICAL CENTRE,EMBU,PRIVATE,LEVEL 3A,-0.5379964,37.4543311,Embu,Success,
CN-54480,MELODIUS MEDICAL CENTRE NYAMAIYA,NYAMIRA,PRIVATE,LEVEL 2,-0.5210447,34.9129306,"Nyamaiya, Nyamira",Success,
CN-54550,KIMATHI MEDICAL SERVICES - MAIN HOSPITAL,KIRINYAGA,PRIVATE,LEVEL 4,-0.5014483,37.2764124,Hospital,Success,
CN-54643,BERISAMAAT MEDICAL CENTRE,GARISSA,PRIVATE,LEVEL 3A,-0.4459246,39.652735,Garissa,Success,
CN-54685,THE AGA KHAN HOSPITAL MOMBASA,MOMBASA,PRIVATE,LEVEL 5,-4.0700713,39.6700302,Aga Khan Hospital - Mombasa,Success,
CN-54740,EYE RISE MEDICAL CENTRE,WAJIR,PRIVATE,LEVEL 3A,1.75504011033,40.017147679353,Wajir,Success,
CN-54760,EBENEZER MEDICAL CENTRE BRIGADIA,BUNGOMA,PRIVATE,LEVEL 3B,0.748950071987,34.640152743934,Bungoma,Success,
CN-54761,SKIN HUB CLINIC LIMITED,NYERI,PRIVATE,LEVEL 2,-0.4211516,36.9494066,Nyeri,Success,
CN-54884,STAFAM MEDICARE CLINIC & LABORATORY,KAJIADO,PRIVATE,LEVEL 2,-1.8419404,36.7892723,Kajiado,Success,
CN-54904,ST.THOMAS MATERNITY HOSPITAL -FERRY BRANCH,MOMBASA,PRIVATE,LEVEL 3B,-4.0574645,39.663945,Mombasa,Success,
CN-54933,QUEENTERIC MEDICAL KISUMU,KISUMU,PRIVATE,LEVEL 2,-0.10221,34.76171,Kisumu,Success,
CN-54952,SAFARI DOCTORS MEDICAL CENTRE,LAMU,PRIVATE,LEVEL 2,-2.04751898275,40.788910863388,Lamu,Success,
CN-55005,DOMAO LIFELINE MEDICAL CENTRE,KISII,PRIVATE,LEVEL 3A,-0.775814232663,34.777005852014,Kisii,Success,
CN-55038,QARNAIN MEDICARE AND HEALTH SERVICE LIMITED,MANDERA,PRIVATE,LEVEL 3A,3.370055804436,40.694029088396,Mandera,Success,
CN-55043,GUCHA COTTAGE MATERNITY & NURSING HOME LTD,KISII,PRIVATE,LEVEL 4,-0.774588,34.945153,Keroka Maternity and Nursing Home,Success,
CN-55055,AFYAHUB MEDICAL CENTER LTD,NAIROBI,PRIVATE,LEVEL 3A,-1.2697736,36.845211,Park Medical Center Ltd,Success,
CN-55063,HOPELIFT MEDICAL CENTRE,BUNGOMA,PRIVATE,LEVEL 2,0.748950071987,34.640152743934,Bungoma,Success,
CN-55098,BETHESDA NURSING HOME KARAGITA,NAKURU,PRIVATE,LEVEL 3A,-0.2806559,36.0794189,Nakuru,Success,
CN-55107,PROGRESS MEDICAL SERVICES,KIRINYAGA,PRIVATE,LEVEL 2,-0.525012949373,37.320744609382,Kirinyaga,Success,
CN-55122,MEMRET CLINIC,MERU,PRIVATE,LEVEL 2,0.166838927273,37.764590845633,Meru,Success,
CN-55132,TUMAINI GONGONI MEDICAL SERVICES,KILIFI,PRIVATE,LEVEL 2,-3.0366224,40.1379444,"Gongoni, Kilifi",Success,
CN-55185,CESS MEDICAL CENTER,TAITA-TAVETA,PRIVATE,LEVEL 2,-3.3920538,38.5605577,Voi Medical Centre,Success,
CN-55295,AMANSAN HOSPITAL LIMITED,GARISSA,PRIVATE,LEVEL 3B,-0.4459246,39.652735,Garissa,Success,
CN-55297,ELIANE ROYAL HOSPITAL LIMITED,BUNGOMA,PRIVATE,LEVEL 3A,0.748950071987,34.640152743934,Bungoma,Success,
CN-55356,NJIPSHIP HILLVIEW MEDICAL CENTRE,NAROK,PRIVATE,LEVEL 3B,-1.257270424837,35.575800972424,Narok,Success,
CN-55361,MUTEITHANIA NURSING AND MATERNITY HOME,NAIROBI,PRIVATE,LEVEL 3A,-1.2824636,36.7497587,Wema Maternity & Nursing Home,Success,
CN-55406,SOUTHHERBS NURSING HOME LIMITED,MANDERA,PRIVATE,LEVEL 3A,3.370055804436,40.694029088396,Mandera,Success,
CN-55413,MOTHER ELIZABETH MUGUNDA DISPENSARY,NYERI,PRIVATE,LEVEL 2,-0.4211516,36.9494066,Nyeri,Success,
CN-55508,SMART HEALTHCARE MAAI MAHIU,NAKURU,PRIVATE,LEVEL 3B,-0.98855,36.58537,"Maai Mahiu, Nakuru",Success,
CN-55554,JAMBO KIDNEY CARE LIMITED,NAKURU,PRIVATE,LEVEL 4B,-0.2806559,36.0794189,Nakuru,Success,
CN-55555,RHENO MEDICARE CLINIC,NANDI,PRIVATE,LEVEL 2,0.182680842869,35.108710560862,Nandi,Success,
CN-55565,NEEMA TUNZA MEDICAL CLINIC,TRANS-NZOIA,PRIVATE,LEVEL 2,1.050719398347,34.957014580558,Trans Nzoia,Success,
CN-55692,RFH HEALTHCARE-RUIRU,KIAMBU,PRIVATE,LEVEL 4,-1.1480309,36.9605921,"Ruiru, Kiambu",Success,
CN-55706,EXCEL WELLNESS CENTRE LIMITED,NAIROBI,PRIVATE,LEVEL 3B,-1.2857857,36.8200253,Nairobi,Success,
CN-55718,THE RETREAT LIMITED,KIAMBU,PRIVATE,LEVEL 3B,-1.1672396,36.8255013,Kiambu,Success,
CN-55812,QUEENSPARK MEDICAL CENTRE,NAIROBI,PRIVATE,LEVEL 3B,-1.31244,36.79729,Medical Centre,Success,
CN-55864,SONGOT MEDICAL CENTER LIMITED,TURKANA,PRIVATE,LEVEL 3A,3.186636109974,35.449603095023,Turkana,Success,
CN-55865,BESHARA STREET NURSING HOME,MARSABIT,PRIVATE,LEVEL 3B,2.980491275449,37.570848791063,Marsabit,Success,
CN-55897,TIMAU INTEGRATED MEDICAL CENTRE,MERU,PRIVATE,LEVEL 3A,0.0847934,37.2398001,"Timau, Meru",Success,
CN-55972,ST.CORNELS MEDICAL CENTRE LIMITED,KWALE,PRIVATE,LEVEL 3B,-4.148612987152,39.155718067611,Kwale,Success,
CN-56048,AL-MUNTAHA HOSPITAL LIMITED,MANDERA,PRIVATE,LEVEL 3A,3.370055804436,40.694029088396,Mandera,Success,
CN-56159,DANLINK HEALTH CARE,MERU,PRIVATE,LEVEL 3B,0.166838927273,37.764590845633,Meru,Success,
CN-56161,NKARINI DIAGNOSTIC MEDICAL CENTRE,THARAKA-NITHI,PRIVATE,LEVEL 2,-0.24335,37.87738,"Nkarini, Tharaka",Success,
CN-56202,CHEPSEON HEALTH SERVICES,KERICHO,PRIVATE,LEVEL 2,-0.2552571,35.4786857,"Chepseon, Kericho",Success,
CN-56213,RENICE FAMILY MEDICAL SERVICES,MACHAKOS,PRIVATE,LEVEL 2,-1.279605613208,37.413530961083,Machakos,Success,
CN-56235,SKOVIC HEALTHCARE KIPSIKIROK,BUNGOMA,PRIVATE,LEVEL 3B,0.748950071987,34.640152743934,Bungoma,Success,
CN-56239,ARISE HOSPITAL,KIAMBU,PRIVATE,LEVEL 3B,-1.0174562,36.9032367,Hospital,Success,
CN-56241,CRYSTAL COTTAGE HOSPITAL &amp; MEDICAL CLINIC LTD-TOWN CLINIC,TRANS-NZOIA,PRIVATE,LEVEL 3A,1.050719398347,34.957014580558,Trans Nzoia,Success,
CN-56280,KIBUMBU CFW CLINIC,THARAKA-NITHI,PRIVATE,LEVEL 2,-0.206516213429,37.868692128983,Tharaka-Nithi,Success,
CN-56292,VIENNA MEDICAL SERVICES,KAKAMEGA,PRIVATE,LEVEL 3A,0.28422,34.75229,Kakamega,Success,
CN-56297,FHOK- FAMILYCARE MEDICAL MEDICAL CENTRE-KAKAMEGA,KAKAMEGA,PRIVATE,LEVEL 2,0.282695,34.7549371,Meridian Medical Centre Kakamega,Success,
CN-56367,SHUBWARABE NURSING HOME LIMITED,WAJIR,PRIVATE,LEVEL 3B,1.75504011033,40.017147679353,Wajir,Success,
CN-56434,EDELPERT MEDICAL CENTRE,MAKUENI,PRIVATE,LEVEL 3A,-2.160192128139,37.789123486634,Makueni,Success,
CN-56540,TEITA ESTATE LTD MEDICAL CLINIC,TAITA-TAVETA,PRIVATE,LEVEL 2,-3.436547605259,38.417882139111,Taita Taveta,Success,
CN-56562,STAMAX MEDICAL CENTRE,KIRINYAGA,PRIVATE,LEVEL 3A,-0.525012949373,37.320744609382,Kirinyaga,Success,
CN-56618,SHAAFICI NURSING HOME LIMITED,MANDERA,PRIVATE,LEVEL 3B,3.370055804436,40.694029088396,Mandera,Success,
CN-56635,EMALI HEALTH SERVICES,MAKUENI,PRIVATE,LEVEL 2,-2.0795224,37.4721309,"Emali, Makueni",Success,
CN-56673,TIA CLINICS,NAIROBI,PRIVATE,LEVEL 2,-1.2861836,36.8447974,Clinic,Success,
CN-56700,WALDENSIAN CLINIC,KITUI,PRIVATE,LEVEL 2,-1.493161090519,38.407478986946,Kitui,Success,
CN-56727,MEDICA FAMILY HOSPITAL,NAIROBI,PRIVATE,LEVEL 3B,-1.2653575,36.8441939,Pangani family Hospital,Success,
CN-56736,GARLANDS MEDICAL CENTRE,KAJIADO,PRIVATE,LEVEL 3B,-1.4749883,36.9612494,Batian Medical Centre,Success,
CN-56742,STRETCH OUT VICTORY HEALTH CENTRE,BUNGOMA,PRIVATE,LEVEL 2,0.734403,34.5775074,Health Centre,Success,
CN-56746,GALAXY HOSPITAL-ARCHERS POST,ISIOLO,PRIVATE,LEVEL 3B,0.6390122,37.6663321,"Archers Post, Samburu",Success,
CN-56781,TEXAS CANCER CENTRE NAIROBI WEST,NAIROBI,PRIVATE,LEVEL 4,-1.3208712,36.8200435,"Nairobi West, Langata, Nairobi",Success,
CN-56856,DANTEZ MEDICAL CENTRE,MACHAKOS,PRIVATE,LEVEL 2,-1.279605613208,37.413530961083,Machakos,Success,
CN-56868,OASIS NTUNYIGI HOSPITAL,MIGORI,PRIVATE,LEVEL 4,-0.8448852,34.563887,Hospital,Success,
CN-56877,WELLWAY MEDICAL CENTRE,KISUMU,PRIVATE,LEVEL 3A,-0.173053648767,34.839859182104,Kisumu,Success,
CN-56936,MATUNDA MATERNITY HOME,TRANS-NZOIA,PRIVATE,LEVEL 3B,1.050719398347,34.957014580558,Trans Nzoia,Success,
CN-56965,PHADAM HOSPITAL COMPANY LTD - NASRA,NAIROBI,PRIVATE,LEVEL 4,-1.2857857,36.8200253,Nairobi,Success,
CN-56984,RELIANCE HOSPITAL LIMITED,NAIROBI,PRIVATE,LEVEL 5,-1.2611071,36.8022188,Reliance Pharma,Success,
CN-57109,WEST END MEDICAL SERVICES,MERU,PRIVATE,LEVEL 2,0.166838927273,37.764590845633,Meru,Success,
CN-57116,WELLNESS HEALTH SERVICES MACHAKOS,MACHAKOS,PRIVATE,LEVEL 2,-1.5184295,37.2668947,Machakos,Success,
CN-57190,ESERIAN FAMILY HOSPITAL,NAROK,PRIVATE,LEVEL 3B,-1.257270424837,35.575800972424,Narok,Success,
CN-57194,DANID CARE SERVICES,KISUMU,PRIVATE,LEVEL 3B,-0.173053648767,34.839859182104,Kisumu,Success,
CN-57238,FOKAS HOSPITAL KUTULO LIMITED,WAJIR,PRIVATE,LEVEL 3B,1.75504011033,40.017147679353,Wajir,Success,
CN-57260,ACCESS AFYA KIAMBIU,NAIROBI,PRIVATE,LEVEL 2,-1.293609968221,36.8681041895,Nairobi,Success,
CN-57354,COUNT MEDICAL AND DIAGNOSTIC LIMITED,GARISSA,PRIVATE,LEVEL 4,-0.4459246,39.652735,Garissa,Success,
CN-57384,ZAMZAM NURSING HOME RHAMU LIMITED,MANDERA,PRIVATE,LEVEL 3B,3.370055804436,40.694029088396,Mandera,Success,
CN-57409,NUU MEDICARE CENTRE,KITUI,PRIVATE,LEVEL 3A,-1.0618333,38.3584666,"Nuu, Kitui",Success,
CN-57446,RADIANT GROUP OF HOSPITALS KASARANI SPORTSVIEW,NAIROBI,PRIVATE,LEVEL 4,-1.2701309,36.8348377,Radiant Group Of Hospitals,Success,
CN-57480,TANA WELLNESS CENTRE LIMITED,TANA RIVER,PRIVATE,LEVEL 4,-1.525833141625,39.418023580214,Tana River,Success,
CN-57520,MUTHAIGA SQUARE CLINIC LIMITED,NAIROBI,PRIVATE,LEVEL 3B,-1.2614922,36.8424758,Muthaiga Square,Success,
CN-57568,DARIQA NURSING HOME LIMITED,MANDERA,PRIVATE,LEVEL 3B,3.370055804436,40.694029088396,Mandera,Success,
CN-57620,DADAAB MEDICAL CENTRE LIMITED,GARISSA,PRIVATE,LEVEL 3B,0.075026951067,40.421394038297,"Dadaab, Garissa",Success,
CN-57699,IKUTHA MEDICARE CLINIC,KITUI,PRIVATE,LEVEL 3B,-2.0664076,38.1776326,"Ikutha, Kitui",Success,
CN-57792,GRASSROOT COMMUNITY HEALTHCARE LIMITED,BUNGOMA,PRIVATE,LEVEL 3A,0.748950071987,34.640152743934,Bungoma,Success,
CN-57842,JEPE MEDICAL CLINIC,TURKANA,PRIVATE,LEVEL 2,3.186636109974,35.449603095023,Turkana,Success,
CN-57872,KARUMANDI MEDICAL CENTRE,KIRINYAGA,PRIVATE,LEVEL 3A,-0.45,37.35,"Karumandi, Kirinyaga",Success,
CN-57905,LIPTON CENTRAL HOSPITAL,KERICHO,PRIVATE,LEVEL 4,-0.3707521,35.3206101,Hospital,Success,
CN-57939,HOMEPEARL MEDICAL CLINIC,SIAYA,PRIVATE,LEVEL 3B,-0.06564696176,34.248353736491,Siaya,Success,
CN-57947,ANGELLIFE MEDICAL CLINIC LIMITED,KIRINYAGA,PRIVATE,LEVEL 2,-0.525012949373,37.320744609382,Kirinyaga,Success,
CN-57957,MEDINA MEDICARE HOSPITAL LIMITED- HOLA,TANA RIVER,PRIVATE,LEVEL 4,-1.4959387,40.0342494,"Hola, Tana River",Success,
CN-57999,BELGOROD MEDICARE LIMITED,MANDERA,PRIVATE,LEVEL 3A,3.370055804436,40.694029088396,Mandera,Success,
CN-58066,JOVIED MEDICAL CLINIC,KERICHO,PRIVATE,LEVEL 2,-0.389505,35.011687,Sondu Medical Clinic,Success,
CN-58079,KATITO MEDICAL CENTRE,KISUMU,PRIVATE,LEVEL 3A,-0.2716999,34.9718805,"Katito, Kisumu",Success,
CN-58087,ST MARK JUST HOSPITAL MULOT LIMITED,BOMET,PRIVATE,LEVEL 3A,-0.93752,35.42162,"Mulot, Bomet",Success,
CN-58090,CHEBUNYO HIGHWAY MEDICAL CENTRE,BOMET,PRIVATE,LEVEL 3A,-0.9674927,35.1901388,"Chebunyo, Bomet",Success,
CN-58092,JOSMA HEALTH SERVICES LIMITED,NAIROBI,PRIVATE,LEVEL 3B,-1.2857857,36.8200253,Nairobi,Success,
CN-58098,VITALRAY HEALTH SOLUTIONS LIMITED,NAIROBI,PRIVATE,LEVEL 3A,-1.2857857,36.8200253,Nairobi,Success,
CN-58117,ORIZON MEDICAL CENTRE,MIGORI,PRIVATE,LEVEL 2,-0.989136495207,34.364493855317,Migori,Success,
CN-58160,LONDIANI WEST ENGEDI MEDICAL CENTRE,KERICHO,PRIVATE,LEVEL 3B,-0.1666806,35.5915813,"Londiani, Kericho",Success,
CN-58187,KENYENYA MEDICAL AND DIAGNOSTIC CENTRE,KISII,PRIVATE,LEVEL 3A,-0.8885683,34.7307591,"Kenyenya, Kisii",Success,
CN-58189,PENDA MEDICAL CENTRE -EMBAKASI,NAIROBI,PRIVATE,LEVEL 3A,-1.3155,36.89618,"AKUHN Medical Centre, Embakasi, Nairobi",Success,
CN-58209,ARROW DENTAL LIMITED,NAIROBI,PRIVATE,LEVEL 2,-1.2857857,36.8200253,Nairobi,Success,
CN-58244,CITY POINT MEDICAL CLINIC,NAIROBI,PRIVATE,LEVEL 2,-1.2799288,36.8494471,California Medical Point,Success,
CN-58275,DIANI BEACH HOSPITAL,KWALE,PRIVATE,LEVEL 5,-4.27774,39.59413,"Diani Beach, Kwale",Success,
CN-58279,REVIVAL HOME BASED CARE CLINIC,NAIROBI,PRIVATE,LEVEL 3B,-1.31582,36.77535,Revival Homebased Church,Success,
CN-58315,CLEVERLAND COTTAGE HOSPITAL AND MATERNITY LTD,NAIROBI,PRIVATE,LEVEL 2,-1.2857857,36.8200253,Nairobi,Success,
CN-58321,KOJWACH MEDICAL CENTRE LTD,HOMA BAY,PRIVATE,LEVEL 3A,-0.545235884388,34.356395993113,Homa Bay,Success,
CN-58336,MEDICARE HEALTH-SATELLITE,NYAMIRA,PRIVATE,LEVEL 3A,-0.640626239534,34.967387947932,Nyamira,Success,
CN-58357,MOMBASA BREEZE HOSPITAL(MBH) LIMITED,MOMBASA,PRIVATE,LEVEL 4,-4.0574645,39.663945,Mombasa,Success,
CN-58379,ST.LUCIA HEALTH CLINIC,KIAMBU,PRIVATE,LEVEL 2,-1.1672396,36.8255013,Kiambu,Success,
CN-58429,LADOPHARMA NURSING HOME-RONGO LIMITED,MIGORI,PRIVATE,LEVEL 3B,-0.777345419329,34.595961833268,"Rongo, Migori",Success,
CN-58494,AFYA INTERNATIONAL HOSPITAL,KILIFI,PRIVATE,LEVEL 4,-3.176503150822,39.68804728776,Kilifi,Success,
CN-58659,KAPTONO MEDICAL CLINIC,UASIN GISHU,PRIVATE,LEVEL 2,0.521314476021,35.31977624114,Uasin Gishu,Success,
CN-58748,MOYALE NURSING HOME,MARSABIT,PRIVATE,LEVEL 4,3.15457369504,38.82767749883,"Moyale, Marsabit",Success,
CN-58822,MARAH HOSPITAL,KIAMBU,PRIVATE,LEVEL 4,-1.1991992,36.7484739,The Garden of Siloam Medical Clinic,Success,
CN-58859,THE NAIROBI FAMILY HOSPITAL AND CLINICS- KISII,KISII,PRIVATE,LEVEL 4,-0.68174,34.76666,Kisii,Success,
CN-58911,QUEENS &amp; KINGS HEALTH CENTRE,EMBU,PRIVATE,LEVEL 3B,-0.4254473,37.641347,Health Centre,Success,
CN-58926,PESI MEDICAL CENTRE,BUSIA,PRIVATE,LEVEL 3B,0.38569164205,34.193072581938,Busia,Success,
CN-58977,NIKEA MMT HEALTH CENTRE LIMITED,KISUMU,PRIVATE,LEVEL 2,-0.173053648767,34.839859182104,Kisumu,Success,
CN-59033,MERIDIAN GALANA HOSPITAL,KILIFI,PRIVATE,LEVEL 3A,-3.1977749,40.116426,Galana Hospital,Success,
CN-59049,BULSHO HEALTHCARE LIMITED,WAJIR,PRIVATE,LEVEL 3B,1.75504011033,40.017147679353,Wajir,Success,
CN-59061,AL-BASRAH HOSPITAL LTD,NAIROBI,PRIVATE,LEVEL 4,-1.302816508735,36.809301579489,"Hospital Road, Kibra",Success,
CN-59067,ASEGO AFYA HEALTH MEDICAL LIMITED,HOMA BAY,PRIVATE,LEVEL 3B,-0.545235884388,34.356395993113,Homa Bay,Success,
CN-59097,NDONYO HEALTHCARE-KWA MUHIA,NAKURU,PRIVATE,LEVEL 4,-0.2806559,36.0794189,Nakuru,Success,
