Application Number,Facility Name,County,Facility Type,Keph Level,latitude,longitude,geocoded_address,geocoding_status,matched_county
CN-15430,ELDAS SUB-COUNTY HOSPITAL,WAJIR,COUNTY GOVERNMENT,LEVEL 4,2.5272392,39.6112934,"Eldas, Wajir",Success,
CN-15447,KAPTALAMWA HEALTH CENTRE,ELGEYO-MARAKWET,COUNTY GOVERNMENT,LEVEL 2,0.3887242,35.5518059,Health Centre,Success,
CN-15450,LEMORU TRINITY DISPENSARY,UASIN GISHU,COUNTY GOVERNMENT,LEVEL 2,0.1675171,35.5251755,Dispensary,Success,
CN-15478,KHALABA HEALTH CENTRE,KAKAMEGA,COUNTY GOVERNMENT,LEVEL 3A,0.1304458,34.6745821,Health Centre,Success,
CN-15506,WUNDANYI SUB COUNTY HOSPITAL,TAITA-TAVETA,COUNTY GOVERNMENT,LEVEL 3A,-3.3992279,38.3602091,"Wundanyi, Taita Taveta",Success,
CN-15511,MOLO SOUTH DISPENSARY,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.3020422,36.0723128,Dispensary,Success,
CN-15552,NYAANI DISPENSARY -MACHAKOS,MACHAKOS,COUNTY GOVERNMENT,LEVEL 2,-1.4655558,37.1912192,Dispensary,Success,
CN-15603,MASHO DISPENSARY,MANDERA,COUNTY GOVERNMENT,LEVEL 2,2.8057895,40.9451382,Dispensary,Success,
CN-15629,MUNYAKA DISPENSARY,NYANDARUA,COUNTY GOVERNMENT,LEVEL 2,-0.1240415,36.5403883,Dispensary,Success,
CN-15638,SHARTUKA DISPENSARY_,NAROK,COUNTY GOVERNMENT,LEVEL 2,-0.9647677,34.947743,"Shartuka, Narok",Success,
CN-15646,GONGO HEALTH CENTRE,SIAYA,COUNTY GOVERNMENT,LEVEL 3A,-0.0911799,34.2764414,Health Centre,Success,
CN-15651,CIAGI-INI HEALTH CENTRE,KIRINYAGA,COUNTY GOVERNMENT,LEVEL 3B,-0.6307349,37.359998,Health Centre,Success,
CN-15683,KIARAGO HEALTH CENTRE,MERU,COUNTY GOVERNMENT,LEVEL 2,0.0641788,37.2558392,Health Centre,Success,
CN-15685,TABAITA DISPENSARY,KERICHO,COUNTY GOVERNMENT,LEVEL 2,-0.3693063,35.1760372,Dispensary,Success,
CN-15751,TINET KAPKOI DISPENSARY,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.3020422,36.0723128,Dispensary,Success,
CN-15808,KAPSAIT DISPENSARY,ELGEYO-MARAKWET,COUNTY GOVERNMENT,LEVEL 2,0.7460522,35.5163533,Dispensary,Success,
CN-15815,SINONIN DISPENSARY,BARINGO,COUNTY GOVERNMENT,LEVEL 2,0.3732912,35.7172503,Dispensary,Success,
CN-15817,SACHANGWAN HEALTH CENTRE,NAKURU,COUNTY GOVERNMENT,LEVEL 3B,0.0140971,36.1398143,Health Centre,Success,
CN-15847,KATHANJE DISPENSARY,EMBU,COUNTY GOVERNMENT,LEVEL 2,-0.7856373,37.3618143,Dispensary,Success,
CN-15872,PELEWA DISPENSARY,KAJIADO,COUNTY GOVERNMENT,LEVEL 2,-2.4119981,36.5503647,Dispensary,Success,
CN-15889,QARSADAMU DISPENSARY,MANDERA,COUNTY GOVERNMENT,LEVEL 2,2.8057895,40.9451382,Dispensary,Success,
CN-15905,OSEWRE DISPENSARY,KISUMU,COUNTY GOVERNMENT,LEVEL 2,-0.0213829,34.6234656,Dispensary,Success,
CN-15972,ITARE DISPENSARY,BOMET,COUNTY GOVERNMENT,LEVEL 2,-0.7811634,35.3436058,Dispensary,Success,
CN-16045,MBOONI SUB COUNTY HOSPITAL,MAKUENI,COUNTY GOVERNMENT,LEVEL 4,-1.654037774,37.59584887,"Mbooni, Makueni",Success,
CN-16047,KAIRINI DISPENSARY,KIRINYAGA,COUNTY GOVERNMENT,LEVEL 2,-0.3796489,37.3102583,Dispensary,Success,
CN-16077,CHEVOSO DISPENSARY,KAKAMEGA,COUNTY GOVERNMENT,LEVEL 2,0.1989388,34.6675516,Dispensary,Success,
CN-16095,KAMWELI DISPENSARY,EMBU,COUNTY GOVERNMENT,LEVEL 2,-0.7856373,37.3618143,Dispensary,Success,
CN-16132,NYACHE HEALTH CENTRE,TAITA-TAVETA,COUNTY GOVERNMENT,LEVEL 3A,-3.436547605,38.41788214,Taita Taveta,Success,
CN-16145,GANDINI DISPENSARY,KWALE,COUNTY GOVERNMENT,LEVEL 2,-3.99078,39.2488138,Dispensary,Success,
CN-16182,GAMEI DISPENSARY,VIHIGA,COUNTY GOVERNMENT,LEVEL 2,0.0370474,34.6271459,Dispensary,Success,
CN-16243,ENKORIKA HEALTH CENTRE,KAJIADO,COUNTY GOVERNMENT,LEVEL 3B,-2.080021,36.8223205,Health Centre,Success,
CN-16270,GREENWOOD COTTAGE COMMUNITY HOSPITAL,MERU,COUNTY GOVERNMENT,LEVEL 3A,0.166838927,37.76459085,Meru,Success,
CN-16276,KASIKEU HEALTH CENTRE,MAKUENI,COUNTY GOVERNMENT,LEVEL 3A,-1.7965131,37.6267536,Health Centre,Success,
CN-16296,GAKURUNGU DISPENSARY,THARAKA-NITHI,COUNTY GOVERNMENT,LEVEL 2,-0.15151,37.86212,"Gakurungu, Tharaka",Success,
CN-16321,EMBOMOS DISPENSARY,BOMET,COUNTY GOVERNMENT,LEVEL 2,-0.7811634,35.3436058,Dispensary,Success,
CN-16325,BAR NDEGE DISPENSARY,SIAYA,COUNTY GOVERNMENT,LEVEL 2,0.0894633,34.2351498,Dispensary,Success,
CN-16331,KIAMAIKO DISPENSARY,NAIROBI,COUNTY GOVERNMENT,LEVEL 2,-1.25458,36.87575,"Kiamaiko, Nairobi",Success,
CN-16363,CHEPKORIO HEALTH CENTRE,ELGEYO-MARAKWET,COUNTY GOVERNMENT,LEVEL 3A,0.3840635,35.5365002,"Chepkorio, Elgeyo-Marakwet",Success,
CN-16374,BARARGET DISPENSARY,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.3020422,36.0723128,Dispensary,Success,
CN-16376,OLGUMI DISPENSARY,KAJIADO,COUNTY GOVERNMENT,LEVEL 2,-2.4119981,36.5503647,Dispensary,Success,
CN-16405,MNARA DISPENSARY,KISUMU,COUNTY GOVERNMENT,LEVEL 2,-0.0213829,34.6234656,Dispensary,Success,
CN-16416,KAMBI MAWE DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.7981322,37.6271041,Dispensary,Success,
CN-16421,BAHATI MDR DISPENSARY,NAIROBI,COUNTY GOVERNMENT,LEVEL 2,-1.2635299,36.7077619,Dispensary,Success,
CN-16455,MULANJO DISPENSARY,TANA RIVER,COUNTY GOVERNMENT,LEVEL 2,-0.0381378,39.0698169,Dispensary,Success,
CN-16485,KAOYENI DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.6367778,39.7493733,Dispensary,Success,
CN-16489,BAREKEIWO DISPENSARY,UASIN GISHU,COUNTY GOVERNMENT,LEVEL 2,0.1675171,35.5251755,Dispensary,Success,
CN-16566,KAPCHEBAU DISPENSARY,ELGEYO-MARAKWET,COUNTY GOVERNMENT,LEVEL 2,0.7460522,35.5163533,Dispensary,Success,
CN-16567,MOIBEN HEALTH CENTRE,UASIN GISHU,COUNTY GOVERNMENT,LEVEL 3A,0.8121572,35.3810776,Health Centre,Success,
CN-16587,MENENGAI CRATER DISPENSARY,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.2140854,36.0630134,Menengai Crater,Success,
CN-16597,NDONYO HEALTHCARE GILGIL,NAKURU,COUNTY GOVERNMENT,LEVEL 3A,-0.536957854,36.25816678,"Gilgil, Nakuru",Success,
CN-16611,NDATANI DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.6367778,39.7493733,Dispensary,Success,
CN-16643,BOMET HEALTH CENTRE,BOMET,COUNTY GOVERNMENT,LEVEL 3A,-0.6671455,35.3101867,Health Centre,Success,
CN-16647,CHEBORGEI HEALTH CENTRE,KERICHO,COUNTY GOVERNMENT,LEVEL 3B,-0.2700947,35.2267234,Health Centre,Success,
CN-16653,KAPLETUNDO DISPENSARY,BOMET,COUNTY GOVERNMENT,LEVEL 2,-0.7811634,35.3436058,Dispensary,Success,
CN-16707,EMINING HEALTH CENTRE,BARINGO,COUNTY GOVERNMENT,LEVEL 3A,0.4722778,35.9861309,Health Centre,Success,
CN-16719,KIMUNCHUL DISPENSARY,BOMET,COUNTY GOVERNMENT,LEVEL 2,-0.7811634,35.3436058,Dispensary,Success,
CN-16738,QARSA DISPENSARY,WAJIR,COUNTY GOVERNMENT,LEVEL 2,1.9813525,39.7546366,Dispensary,Success,
CN-16768,LANGATA SUB-COUNTY HOSPITAL,NAIROBI,COUNTY GOVERNMENT,LEVEL 4,-1.3455658,36.7424757,"Langata, Nairobi",Success,
CN-16812,KAPYEMIT HEALTH CENTRE,UASIN GISHU,COUNTY GOVERNMENT,LEVEL 3A,0.8121572,35.3810776,Health Centre,Success,
CN-16816,MATONGO HEALTH CENTRE,KISII,COUNTY GOVERNMENT,LEVEL 3A,-0.8742436,34.8387474,Health Centre,Success,
CN-16900,KANGNYALIL DISPENSARY,UASIN GISHU,COUNTY GOVERNMENT,LEVEL 2,0.1675171,35.5251755,Dispensary,Success,
CN-16914,KERINGET SUB-COUNTY HOSPITAL,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.487519,35.723522,"Keringet, Nakuru",Success,
CN-16923,SAKUTIEK HEALTH CENTRE,NAROK,COUNTY GOVERNMENT,LEVEL 3A,-1.2209112,34.8155281,Health Centre,Success,
CN-17008,WAIA DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.7981322,37.6271041,Dispensary,Success,
CN-17051,KAVATANZOU DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.7888848,37.428704,"Kavata Nzou, Makueni",Success,
CN-17054,KIBOTANY DISPENSARY,BARINGO,COUNTY GOVERNMENT,LEVEL 2,0.3732912,35.7172503,Dispensary,Success,
CN-17057,KIBANDAONGO DISPENSARY,KWALE,COUNTY GOVERNMENT,LEVEL 2,-4.0429125,39.4004295,"Kibandaongo, Kwale",Success,
CN-17067,CHEMANER DISPENSARY-BOMET,BOMET,COUNTY GOVERNMENT,LEVEL 2,-0.7811634,35.3436058,Dispensary,Success,
CN-17084,LENKISM DISPENSARY,KAJIADO,COUNTY GOVERNMENT,LEVEL 2,-2.4119981,36.5503647,Dispensary,Success,
CN-17105,KEMELOI HEALTH CENTRE,NANDI,COUNTY GOVERNMENT,LEVEL 3A,0.037842,34.9143481,"Kemeloi, Nandi",Success,
CN-17116,IKUYWA DISPENSARY,KAKAMEGA,COUNTY GOVERNMENT,LEVEL 2,0.1989388,34.6675516,Dispensary,Success,
CN-17153,KASUKU HEALTH CENTRE,NYANDARUA,COUNTY GOVERNMENT,LEVEL 3A,-0.3387002,36.5200471,Health Centre,Success,
CN-17189,CHEMSES DISPENSARY,BUNGOMA,COUNTY GOVERNMENT,LEVEL 2,0.613227,34.5341346,Dispensary,Success,
CN-17194,KAPSASIAN DISPENSARY,NAROK,COUNTY GOVERNMENT,LEVEL 2,-1.3979141,36.1167248,Dispensary,Success,
CN-17201,NABUKHISA DISPENSARY,BUNGOMA,COUNTY GOVERNMENT,LEVEL 2,0.613227,34.5341346,Dispensary,Success,
CN-17206,NYS TUMAINI DISPENSARY,NYANDARUA,COUNTY GOVERNMENT,LEVEL 2,-0.2598588,36.2894579,"Tumaini, Nyandarua",Success,
CN-17265,NKONDI HEALTH CENTRE,THARAKA-NITHI,COUNTY GOVERNMENT,LEVEL 3A,-0.2760977,37.6597966,Health Centre,Success,
CN-17315,MDZONGOLONI DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.6367778,39.7493733,Dispensary,Success,
CN-17319,VIGHOMBONYI DISPENSARY,TAITA-TAVETA,COUNTY GOVERNMENT,LEVEL 2,-3.4107926,38.1395958,Dispensary,Success,
CN-17347,KADENGE RATUORO HEALTH CENTRE,SIAYA,COUNTY GOVERNMENT,LEVEL 3A,-0.0911799,34.2764414,Health Centre,Success,
CN-17352,SHIRAHA HEALTH CENTRE,KAKAMEGA,COUNTY GOVERNMENT,LEVEL 3B,0.1304458,34.6745821,Health Centre,Success,
CN-17355,NYS HEALTH CENTRE RUARAKA,NAIROBI,COUNTY GOVERNMENT,LEVEL 3B,-1.243867264,36.87926223,"Ruaraka, Nairobi",Success,
CN-17359,GIKUURI DISPENSARY,EMBU,COUNTY GOVERNMENT,LEVEL 2,-0.7856373,37.3618143,Dispensary,Success,
CN-17379,HALANE DISPENSARY,WAJIR,COUNTY GOVERNMENT,LEVEL 2,1.9813525,39.7546366,Dispensary,Success,
CN-17394,TANGULBEI SUB-COUNTY HOSPITAL,BARINGO,COUNTY GOVERNMENT,LEVEL 4,0.8004845,36.282439,"Tangulbei, Baringo",Success,
CN-17406,KURESIET DISPENSARY,NAROK,COUNTY GOVERNMENT,LEVEL 2,-1.3979141,36.1167248,Dispensary,Success,
CN-17453,SITAWARIO DISPENSARY,WAJIR,COUNTY GOVERNMENT,LEVEL 2,1.9813525,39.7546366,Dispensary,Success,
CN-17516,MAUTUMA SUB COUNTY HOSPITAL,KAKAMEGA,COUNTY GOVERNMENT,LEVEL 2,0.72014,34.99466,"Mautuma, Kakamega",Success,
CN-17543,GATHIGIRIRI HEALTH CENTRE,KIRINYAGA,COUNTY GOVERNMENT,LEVEL 3B,-0.69095,37.40817,"Gathigiriri, Kirinyaga",Success,
CN-17549,KIBIRICHIA SUB-COUNTY HOSPITAL,MERU,COUNTY GOVERNMENT,LEVEL 3B,0.0920772,37.521127,"Kibirichia, Meru",Success,
CN-17672,RODACARE MEDICAL CENTRE,TRANS-NZOIA,COUNTY GOVERNMENT,LEVEL 2,1.050719398,34.95701458,Trans Nzoia,Success,
CN-17744,KALYAMBEU DISPENSARY,MACHAKOS,COUNTY GOVERNMENT,LEVEL 2,-1.2447103,37.669667,"Kalyambeu, Machakos",Success,
CN-17762,KAITHERI YOUTH FRIENDLY DISPENSARY,KIRINYAGA,COUNTY GOVERNMENT,LEVEL 2,-0.52229,37.24889,"Kaitheri, Kirinyaga",Success,
CN-17779,KWANZA SUB-COUNTY HOSPITAL,TRANS-NZOIA,COUNTY GOVERNMENT,LEVEL 4,1.138659638,34.98066545,"Kwanza, Trans Nzoia",Success,
CN-17788,KANGUNGI DISPENSARY,EMBU,COUNTY GOVERNMENT,LEVEL 2,-0.7856373,37.3618143,Dispensary,Success,
CN-17794,WINJO DISPENSARY,MIGORI,COUNTY GOVERNMENT,LEVEL 2,-1.0783092,34.4828999,Dispensary,Success,
CN-17857,BISHOP KALU DISPENSARY,KWALE,COUNTY GOVERNMENT,LEVEL 2,-3.99078,39.2488138,Dispensary,Success,
CN-17890,SONOKWEK DISPENSARY,BOMET,COUNTY GOVERNMENT,LEVEL 2,-0.7811634,35.3436058,Dispensary,Success,
CN-17898,KEUMBU SUB-COUNTY HOSPITAL,KISII,COUNTY GOVERNMENT,LEVEL 4,-0.7343074,34.8462855,"Keumbu, Kisii",Success,
CN-17920,KATSE HEALTH CENTRE,KITUI,COUNTY GOVERNMENT,LEVEL 3A,-1.2246595,38.1890071,Health Centre,Success,
CN-17929,IVOLENI DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.7981322,37.6271041,Dispensary,Success,
CN-17930,POI DISPENSARY,BARINGO,COUNTY GOVERNMENT,LEVEL 2,0.3732912,35.7172503,Dispensary,Success,
CN-17961,KIMAETI HEALTH CENTRE,BUNGOMA,COUNTY GOVERNMENT,LEVEL 3A,0.734403,34.5775074,Health Centre,Success,
CN-17971,CIVIL SERVANTS DC HEADQUARTERS DISPENSARY,KERICHO,COUNTY GOVERNMENT,LEVEL 2,-0.296882277,35.30730459,Kericho,Success,
CN-18002,GHAZI DISPENSARY,TAITA-TAVETA,COUNTY GOVERNMENT,LEVEL 2,-3.4107926,38.1395958,Dispensary,Success,
CN-18040,EL-ADO DISPENSARY,WAJIR,COUNTY GOVERNMENT,LEVEL 2,1.9813525,39.7546366,Dispensary,Success,
CN-18063,BARWAQ DISPENSARY,WAJIR,COUNTY GOVERNMENT,LEVEL 2,1.9813525,39.7546366,Dispensary,Success,
CN-18104,ISINYA HEALTH CENTRE,KAJIADO,COUNTY GOVERNMENT,LEVEL 3B,-2.080021,36.8223205,Health Centre,Success,
CN-18144,HONO CRESENT DISPENSARY,NAIROBI,COUNTY GOVERNMENT,LEVEL 2,-1.284703081,36.87131488,"Hono Crescent, Makadara",Success,
CN-18172,KIMEENI DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.7981322,37.6271041,Dispensary,Success,
CN-18281,KARAMBANI DISPENSARY,THARAKA-NITHI,COUNTY GOVERNMENT,LEVEL 2,-0.2687373,37.6192702,Dispensary,Success,
CN-18344,KAPKISIARA DISPENSARY,KERICHO,COUNTY GOVERNMENT,LEVEL 2,-0.5282566,35.0982927,"Kapkisiara, Kericho",Success,
CN-18355,RAILWAYS HEALTH AND WELLNESS CENTRE,KISUMU,COUNTY GOVERNMENT,LEVEL 3B,-0.173053649,34.83985918,Kisumu,Success,
CN-18418,TIMAU SUB-COUNTY HOSPITAL,MERU,COUNTY GOVERNMENT,LEVEL 4,0.0847934,37.2398001,"Timau, Meru",Success,
CN-18594,MAHIGA KAMOKO HEALTH CENTRE,NYERI,COUNTY GOVERNMENT,LEVEL 3A,-0.4211516,36.9494066,Nyeri,Success,
CN-18621,KISESINI DISPENSARY,MACHAKOS,COUNTY GOVERNMENT,LEVEL 2,-1.3396503,37.3130462,Dispensary,Success,
CN-18700,MUNONGO DISPENSARY,BUSIA,COUNTY GOVERNMENT,LEVEL 2,0.0970597,33.979906,Dispensary,Success,
CN-18729,KIVINGONI DISPENSARY,MACHAKOS,COUNTY GOVERNMENT,LEVEL 2,-1.0206738,37.5075674,"Kivingoni, Machakos",Success,
CN-18742,KAPSOMBOCH DISPENSARY,KERICHO,COUNTY GOVERNMENT,LEVEL 2,-0.3693063,35.1760372,Dispensary,Success,
CN-18778,NYANSAKIA HEALTH CENTRE,KISII,COUNTY GOVERNMENT,LEVEL 3A,-0.8742436,34.8387474,Health Centre,Success,
CN-18825,PARANGA DISPENSARY,TAITA-TAVETA,COUNTY GOVERNMENT,LEVEL 2,-3.4107926,38.1395958,Dispensary,Success,
CN-18877,MAUSA DISPENSARY,NAROK,COUNTY GOVERNMENT,LEVEL 2,-1.3979141,36.1167248,Dispensary,Success,
CN-19012,MASEWANI DISPENSARY,MACHAKOS,COUNTY GOVERNMENT,LEVEL 2,-1.3396503,37.3130462,Dispensary,Success,
CN-19021,ONGATA WARD DISPENSARY,UASIN GISHU,COUNTY GOVERNMENT,LEVEL 2,0.1675171,35.5251755,Dispensary,Success,
CN-19051,TALAI DISPENSARY,BARINGO,COUNTY GOVERNMENT,LEVEL 2,0.3732912,35.7172503,Dispensary,Success,
CN-19052,CHEPTOSOT DISPENSARY,ELGEYO-MARAKWET,COUNTY GOVERNMENT,LEVEL 2,0.7460522,35.5163533,Dispensary,Success,
CN-19054,GITHONGO SUB-COUNTY HOSPITAL,MERU,COUNTY GOVERNMENT,LEVEL 4,0.166838927,37.76459085,Meru,Success,
CN-19082,PUMWANI MAJENGO HEALTH CENTRE,NAIROBI,COUNTY GOVERNMENT,LEVEL 2,-1.28333,36.85,"Pumwani, Nairobi",Success,
CN-19098,SPECIAL TREATMENT CENTRE (CASINO),NAIROBI,COUNTY GOVERNMENT,LEVEL 2,-1.2857857,36.8200253,Nairobi,Success,
CN-19104,KANDARIA DISPENSARY,KISUMU,COUNTY GOVERNMENT,LEVEL 2,-0.0213829,34.6234656,Dispensary,Success,
CN-19110,KAHURU DISPENSARY_,NYANDARUA,COUNTY GOVERNMENT,LEVEL 2,-0.2559045,36.3750542,Kahurru Dispensary,Success,
CN-19125,NGARARIA DISPENSARY,MURANGA,COUNTY GOVERNMENT,LEVEL 2,-0.93333,37.01667,"Ng’araria, Murang'A",Success,
CN-19137,MTWAPA DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.9420168,39.7339635,Dispensary,Success,
CN-19138,ESIKULU DISPENSARY,BUSIA,COUNTY GOVERNMENT,LEVEL 2,0.0970597,33.979906,Dispensary,Success,
CN-19184,LUKOLIS MODEL HEALTH CENTRE,BUSIA,COUNTY GOVERNMENT,LEVEL 3A,0.385691642,34.19307258,Busia,Success,
CN-19193,GEM RAE DISPENSARY,KISUMU,COUNTY GOVERNMENT,LEVEL 2,-0.0213829,34.6234656,Dispensary,Success,
CN-19199,SUGOI A DISPENSARY,UASIN GISHU,COUNTY GOVERNMENT,LEVEL 2,0.1675171,35.5251755,Dispensary,Success,
CN-19224,KITERE DISPENSARY,TANA RIVER,COUNTY GOVERNMENT,LEVEL 3B,-0.0381378,39.0698169,Dispensary,Success,
CN-19231,DERTU HEALTH CENTRE,GARISSA,COUNTY GOVERNMENT,LEVEL 3B,-1.693683,40.1693474,Health Centre,Success,
CN-19232,MAKOROR HEALTH CENTRE,WAJIR,COUNTY GOVERNMENT,LEVEL 3B,1.78002,40.03293,Makoror,Success,
CN-19256,LOWER KABETE DISPENSARY,NAIROBI,COUNTY GOVERNMENT,LEVEL 2,-1.23333,36.75,"Kabete, Nairobi",Success,
CN-19257,ROSOGA DISPENSARY,BARINGO,COUNTY GOVERNMENT,LEVEL 2,0.3732912,35.7172503,Dispensary,Success,
CN-19259,MANG\\'U DISPENSARY,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.3020422,36.0723128,Dispensary,Success,
CN-19318,ITIATI DISPENSARY,NYERI,COUNTY GOVERNMENT,LEVEL 2,-0.2372432,37.0824523,Dispensary,Success,
CN-19327,MOKONDO DISPENSARY,NAROK,COUNTY GOVERNMENT,LEVEL 2,-1.3979141,36.1167248,Dispensary,Success,
CN-19353,NAJILE DISPENSARY,KAJIADO,COUNTY GOVERNMENT,LEVEL 2,-2.4119981,36.5503647,Dispensary,Success,
CN-19408,MUTING\\'ONG\\'O DISPENSARY,KAKAMEGA,COUNTY GOVERNMENT,LEVEL 2,0.1989388,34.6675516,Dispensary,Success,
CN-19415,MATHANGUNI DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.7981322,37.6271041,Dispensary,Success,
CN-19476,SILALONI DISPENSARY,KWALE,COUNTY GOVERNMENT,LEVEL 2,-3.6211274,39.2873136,"Silaloni, Kwale",Success,
CN-19513,GEORGE FARAJI DISPENSARY,TAITA-TAVETA,COUNTY GOVERNMENT,LEVEL 2,-3.4107926,38.1395958,Dispensary,Success,
CN-19532,KIBAOKICHE DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.8405754,39.5487914,"Kibaokiche, Kilifi",Success,
CN-19537,KAPSOROK DISPENSARY,KERICHO,COUNTY GOVERNMENT,LEVEL 2,-0.3693063,35.1760372,Dispensary,Success,
CN-19550,NGINYANG HEALTH CENTRE,BARINGO,COUNTY GOVERNMENT,LEVEL 2,0.4722778,35.9861309,Health Centre,Success,
CN-19552,BANISA SUB COUNTY HOSPITAL,MANDERA,COUNTY GOVERNMENT,LEVEL 4,3.94102,40.34248,"Banissa, Mandera",Success,
CN-19574,MUTHARA SUB-COUNTY HOSPITAL,MERU,COUNTY GOVERNMENT,LEVEL 4,0.2237056,37.7973898,"Muthara, Tigania, Meru",Success,
CN-19576,NYARI DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.6367778,39.7493733,Dispensary,Success,
CN-19681,NOLASIT DISPENSARY,KAJIADO,COUNTY GOVERNMENT,LEVEL 2,-2.4119981,36.5503647,Dispensary,Success,
CN-19682,KIBIGORI DISPENSARY,KISUMU,COUNTY GOVERNMENT,LEVEL 2,-0.0754409,35.0478045,"Kibigori, Kisumu",Success,
CN-19716,OSORONGAI DISPENSARY,UASIN GISHU,COUNTY GOVERNMENT,LEVEL 2,0.1675171,35.5251755,Dispensary,Success,
CN-19723,MUMBUNI DISPENSARY-MACHAKOS,MACHAKOS,COUNTY GOVERNMENT,LEVEL 2,-1.4992912,37.2670099,"Mumbuni, Machakos",Success,
CN-19729,KAPKESOSIO DISPENSARY,BOMET,COUNTY GOVERNMENT,LEVEL 2,-0.83135,35.17638,"Kapkesosio, Bomet",Success,
CN-19783,OBER KAMOTH SUB-COUNTY HOSPITAL,KISUMU,COUNTY GOVERNMENT,LEVEL 4,-0.173053649,34.83985918,Kisumu,Success,
CN-19797,KANYAMBO DISPENSARY,THARAKA-NITHI,COUNTY GOVERNMENT,LEVEL 2,-0.2687373,37.6192702,Dispensary,Success,
CN-19825,HODHAN DISPENSARY,WAJIR,COUNTY GOVERNMENT,LEVEL 2,1.9813525,39.7546366,Dispensary,Success,
CN-19861,KAPTERIT DISPENSARY,ELGEYO-MARAKWET,COUNTY GOVERNMENT,LEVEL 2,0.7460522,35.5163533,Dispensary,Success,
CN-19865,MADAMANI DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.38333,39.73333,"Madamani, Kilifi",Success,
CN-19901,KARURA DISPENSARY,EMBU,COUNTY GOVERNMENT,LEVEL 2,-1.2558046,36.8430348,Karura Dispensary,Success,
CN-19903,SASIMUA DISPENSARY,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.3020422,36.0723128,Dispensary,Success,
CN-19929,KAPLAMAI HEALTH CENTRE,TRANS-NZOIA,COUNTY GOVERNMENT,LEVEL 3B,1.050719398,34.95701458,Trans Nzoia,Success,
CN-19957,AMBOSELI DISPENSARY,KAJIADO,COUNTY GOVERNMENT,LEVEL 2,-2.6610907,37.2717966,"Amboseli, Kajiado",Success,
CN-19977,DADAJABULA HEALTH CENTRE,WAJIR,COUNTY GOVERNMENT,LEVEL 3A,0.53671,40.87706,"Dadaj-Bula, Wajir",Success,
CN-19981,SAMUTET DISPENSARY,KERICHO,COUNTY GOVERNMENT,LEVEL 2,-0.3693063,35.1760372,Dispensary,Success,
CN-19994,ESHIKULU DISPENSARY,KAKAMEGA,COUNTY GOVERNMENT,LEVEL 2,0.1989388,34.6675516,Dispensary,Success,
CN-19996,KIIMA KIU DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 3A,-1.7981322,37.6271041,Dispensary,Success,
CN-20007,HURUMA SUB-COUNTY HOSPITAL,UASIN GISHU,COUNTY GOVERNMENT,LEVEL 4,0.419072,35.3833414,Hospital,Success,
CN-20023,GITA SUB-COUNTY HOSPITAL,KISUMU,COUNTY GOVERNMENT,LEVEL 3B,-0.0252384,34.6244024,Hospital,Success,
CN-20031,BARGONI NYS DISPENSARY,LAMU,COUNTY GOVERNMENT,LEVEL 2,-2.037995,40.7895818,"Bargoni, Lamu",Success,
CN-20042,HINDI PRISON DISPENSARY,LAMU,COUNTY GOVERNMENT,LEVEL 2,-2.1804816,40.8152711,"Hindi, Lamu",Success,
CN-20096,MENET DISPENSARY,BOMET,COUNTY GOVERNMENT,LEVEL 2,-0.7811634,35.3436058,Dispensary,Success,
CN-20196,MUKOTHIMA DISPENSARY,THARAKA-NITHI,COUNTY GOVERNMENT,LEVEL 2,-0.2687373,37.6192702,Dispensary,Success,
CN-20250,J.M KARIUKI MEMORIAL COUNTY REFERRAL HOSPITAL,NYANDARUA,COUNTY GOVERNMENT,LEVEL 4,-0.2562092,36.3747151,JM Kariuki County Referral Hospital,Success,Found in address
CN-20264,CHERANGANY SUB COUNTY HOSPITAL,TRANS-NZOIA,COUNTY GOVERNMENT,LEVEL 4,1.024885034,35.19000289,"Cherangany, Trans Nzoia",Success,
